timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,EWMA accel_x,EWMA accel_y,EWMA accel_z,EWMA gyro_x,EWMA gyro_y,EWMA gyro_z,EWMA mag_x,EWMA mag_y,EWMA mag_z
7.20E+12,-0.22601318,0.06147766,9.580444,0.001876831,-0.002166748,-0.001434326,-14.030457,19.53888,-47.80426,-0.239494269,0.066582232,9.607501241,0.000814641,-0.001772463,-0.001233492,-13.58613314,18.59686889,-47.43194042
7.20E+12,-0.23344421,0.07823181,9.574387,9.31E-04,-0.002166748,-0.001434326,-14.030457,19.53888,-47.80426,-0.23814616,0.066071774,9.604795517,0.00092086,-0.001811892,-0.001253575,-13.63056553,18.69107,-47.46917238
7.20E+12,-0.25775146,0.08068848,9.693863,9.16E-04,-0.001144409,7.02E-04,-14.115906,19.282532,-47.720337,-0.237675965,0.067287778,9.601754665,0.000921852,-0.001847377,-0.00127165,-13.67055468,18.775851,-47.50268114
7.20E+12,-0.2225647,0.08207703,9.682526,-4.58E-05,-0.004302979,6.56E-04,-14.115906,19.282532,-47.720337,-0.239683515,0.068627848,9.610965499,0.00092122,-0.001777081,-0.001074295,-13.71508981,18.8265191,-47.52444673
7.20E+12,-0.21386719,0.0665741,9.6488495,0.001922607,-0.004241943,-2.90E-04,-14.115906,19.282532,-47.720337,-0.237971633,0.069972766,9.618121549,0.00082452,-0.00202967,-0.000901253,-13.75517143,18.87212039,-47.54403576
7.20E+12,-0.2917633,0.04269409,9.646271,9.31E-04,-0.003326416,6.26E-04,-14.115906,19.282532,-47.720337,-0.235561189,0.0696329,9.621194344,0.000934329,-0.002250898,-0.000840119,-13.79124489,18.91316155,-47.56166588
7.20E+12,-0.2738037,0.05279541,9.643646,9.31E-04,-0.004272461,-3.66E-04,-14.292908,18.754578,-47.373962,-0.2411814,0.066939019,9.62370201,0.000933975,-0.002358449,-0.000693546,-13.823711,18.9500986,-47.57753299
7.20E+12,-0.28408813,0.083496094,9.675522,9.31E-04,-0.003234863,-3.66E-04,-14.292908,18.754578,-47.373962,-0.24444363,0.065524658,9.625696409,0.000933656,-0.002549851,-0.000660813,-13.8706307,18.93054654,-47.55717589
7.20E+12,-0.24995422,0.06286621,9.6258545,9.31E-04,-0.003067017,-3.66E-04,-14.292908,18.754578,-47.373962,-0.24840808,0.067321801,9.630678968,0.000933369,-0.002618352,-0.000631352,-13.91285843,18.91294968,-47.5388545
7.20E+12,-0.24269104,0.06430054,9.615662,0.001113892,-0.002166748,-1.68E-04,-14.292908,18.754578,-47.373962,-0.248562694,0.066876242,9.630196521,0.000933111,-0.002663218,-0.000604838,-13.95086338,18.89711252,-47.52236525
7.20E+12,-0.25367737,0.04473877,9.619858,0.00177002,-0.001953125,4.88E-04,-14.373779,18.508911,-47.1344,-0.247975529,0.066618672,9.628743069,0.000951189,-0.002613571,-0.000561139,-13.98506785,18.88285906,-47.50752493
7.20E+12,-0.2642212,0.03804016,9.656601,0.001373291,-0.001327515,-5.80E-04,-14.373779,18.508911,-47.1344,-0.248545713,0.064430682,9.627854562,0.001033072,-0.002547527,-0.000456197,-14.02393896,18.84546426,-47.47021243
7.20E+12,-0.28353882,0.048339844,9.604477,0.002853394,-0.002166748,-0.001220703,-14.373779,18.508911,-47.1344,-0.250113262,0.06179163,9.630729206,0.001067094,-0.002425525,-0.000468561,-14.05892297,18.81180893,-47.43663119
7.20E+12,-0.27337646,0.046310425,9.633041,0.001998901,-0.002471924,-3.66E-04,-14.373779,18.508911,-47.1344,-0.253455817,0.060446451,9.628103985,0.001245724,-0.002399648,-0.000543775,-14.09040857,18.78151914,-47.40640807
7.20E+12,-0.25245667,0.045028687,9.632202,0.002304077,-0.003555298,-3.66E-04,-13.885498,18.411255,-46.847534,-0.255447882,0.059032849,9.628597687,0.001321041,-0.002406875,-0.000526019,-14.11874561,18.75425832,-47.37920726
7.20E+12,-0.2447052,0.05026245,9.58197,0.003067017,-0.003967285,-3.66E-04,-13.885498,18.411255,-46.847534,-0.25514876,0.057632432,9.628958118,0.001419345,-0.002521718,-0.000510038,-14.09542085,18.71995799,-47.32603994
7.20E+12,-0.2615204,0.07574463,9.579758,0.003433228,-0.002868652,-3.66E-04,-13.885498,18.411255,-46.847534,-0.254104404,0.056895434,9.624259306,0.001584112,-0.002666274,-0.000495655,-14.07442857,18.68908769,-47.27818934
7.20E+12,-0.24238586,0.06617737,9.579178,0.003753662,-0.002166748,-7.32E-04,-13.885498,18.411255,-46.847534,-0.254846004,0.058780354,9.619809176,0.001769024,-0.002686512,-0.000482711,-14.05553551,18.66130442,-47.23512381
7.20E+12,-0.2315216,0.06074524,9.619156,0.002700806,-0.002166748,-7.02E-04,-13.616943,19.862366,-46.53015,-0.25359999,0.059520055,9.615746058,0.001967488,-0.002634536,-0.000507682,-14.03853176,18.63629948,-47.19636483
7.20E+12,-0.2394867,0.07470703,9.662247,6.56E-04,-0.002624512,2.59E-04,-13.616943,19.862366,-46.53015,-0.251392151,0.059642574,9.616087052,0.002040819,-0.002587757,-0.000527104,-13.99637288,18.75890613,-47.12974335
7.20E+12,-0.2277832,0.080947876,9.620911,1.98E-04,-0.003707886,-8.24E-04,-13.616943,19.862366,-46.53015,-0.250201606,0.061149019,9.620703047,0.00190235,-0.002591432,-0.000448454,-13.95842989,18.86925212,-47.06978401
7.20E+12,-0.24880981,0.06890869,9.712311,0.001495361,-0.004302979,-0.001922607,-13.616943,19.862366,-46.53015,-0.247959765,0.063128905,9.620723842,0.001731952,-0.002703078,-0.000486006,-13.9242812,18.96856351,-47.01582061
7.20E+12,-0.26153564,0.0683136,9.666687,9.31E-04,-0.005340576,-9.46E-04,-13.685608,20.91217,-46.463013,-0.24804477,0.063706884,9.629882558,0.001708293,-0.002863068,-0.000629666,-13.89354738,19.05794376,-46.96725355
7.20E+12,-0.23553467,0.043914795,9.645325,-9.16E-05,-0.004928589,7.02E-04,-13.685608,20.91217,-46.463013,-0.249393857,0.064167555,9.633563002,0.001630542,-0.003110819,-0.000661304,-13.87275345,19.24336638,-46.91682949
7.20E+12,-0.2427063,0.015548706,9.638809,-0.001739502,-0.003768921,7.02E-04,-13.685608,20.91217,-46.463013,-0.248007938,0.062142279,9.634739202,0.001458332,-0.003292596,-0.000524983,-13.8540389,19.41024674,-46.87144785
7.20E+12,-0.23144531,0.057373047,9.62262,-0.001678467,-0.004302979,7.02E-04,-13.685608,20.91217,-46.463013,-0.247477774,0.057482922,9.635146182,0.001138549,-0.003340228,-0.000402294,-13.83719581,19.56043907,-46.83060436
7.20E+12,-0.25804138,0.085357666,9.633347,-0.001205444,-0.004302979,7.02E-04,-13.685608,19.815063,-47.746277,-0.245874528,0.057471934,9.633893564,0.000856847,-0.003436503,-0.000291874,-13.82203703,19.69561216,-46.79384522
7.20E+12,-0.28399658,0.061462402,9.635651,-0.001861572,-0.004302979,6.10E-05,-13.685608,19.815063,-47.746277,-0.247091213,0.060260508,9.633838907,0.000650618,-0.003523151,-0.000192497,-13.80839413,19.70755725,-46.8890884
7.20E+12,-0.2599945,0.05303955,9.6651,-0.001617432,-0.004974365,3.05E-04,-13.685608,19.815063,-47.746277,-0.25078175,0.060380697,9.634020117,0.000399399,-0.003601134,-0.000167143,-13.79611551,19.71830782,-46.97480726
7.20E+12,-0.24191284,0.044387817,9.675446,-0.001205444,-0.004089356,7.02E-04,-13.685608,19.815063,-47.746277,-0.251703025,0.059646582,9.637128105,0.000197716,-0.003738457,-0.000119911,-13.78506476,19.72798334,-47.05195424
7.20E+12,-0.22531128,0.057662964,9.64888,-0.001907349,-0.003234863,1.53E-05,-13.458252,18.284607,-47.584534,-0.250724006,0.058120706,9.640959894,5.74E-05,-0.003773547,-3.77E-05,-13.77511909,19.73669131,-47.12138651
7.20E+12,-0.24627686,0.07145691,9.641235,-0.001541138,-0.003234863,-0.001098633,-13.458252,18.284607,-47.584534,-0.248182734,0.058074932,9.641751905,-0.000139075,-0.003719678,-3.24E-05,-13.74343238,19.59148287,-47.16770126
